"Currency","Acct_Buy","Cash_Buy","Acct_Sell","Cash_Sell","Admin_Mid","BOC_Mid","Time","Date"
"JPY",5.9195,5.7351,5.961,5.961,5.9316,5.9316,2017-09-13 19:36:11,2017-09-13
"EUR",780.75,756.44,786.23,786.23,782.19,782.19,2017-09-13 19:36:11,2017-09-13
"GBP",864.27,837.35,870.34,871.64,868.48,868.48,2017-09-13 21:03:24,2017-09-13
"HKD",83.48,82.81,83.8,83.8,83.69,83.69,2017-09-13 21:03:24,2017-09-13
"USD",652.31,646.95,654.93,654.93,653.82,653.82,2017-09-13 21:03:24,2017-09-13
"JPY",5.9141,5.7299,5.9556,5.9556,5.9316,5.9316,2017-09-13 21:03:24,2017-09-13
"EUR",779.57,755.3,785.05,785.05,782.19,782.19,2017-09-13 21:03:24,2017-09-13
"GBP",863.81,836.91,869.88,871.18,868.48,868.48,2017-09-13 21:25:09,2017-09-13
"HKD",83.49,82.82,83.81,83.81,83.69,83.69,2017-09-13 21:25:09,2017-09-13
"USD",652.31,646.95,654.93,654.93,653.82,653.82,2017-09-13 21:25:09,2017-09-13
"JPY",5.9136,5.7294,5.9551,5.9551,5.9316,5.9316,2017-09-13 21:25:09,2017-09-13
"EUR",778.41,754.17,783.87,783.87,782.19,782.19,2017-09-13 21:25:09,2017-09-13
"GBP",863.09,836.21,869.15,870.45,868.48,868.48,2017-09-13 22:00:32,2017-09-13
"HKD",83.48,82.81,83.8,83.8,83.69,83.69,2017-09-13 22:00:32,2017-09-13
"USD",652.31,646.95,654.93,654.93,653.82,653.82,2017-09-13 22:00:32,2017-09-13
"JPY",5.9044,5.7205,5.9459,5.9459,5.9316,5.9316,2017-09-13 22:00:32,2017-09-13
"EUR",777.82,753.6,783.28,783.28,782.19,782.19,2017-09-13 22:00:32,2017-09-13
"GBP",862.5,835.64,868.56,869.86,868.48,868.48,2017-09-13 22:10:33,2017-09-13
"HKD",83.48,82.81,83.8,83.8,83.69,83.69,2017-09-13 22:10:33,2017-09-13
"USD",652.31,646.95,654.93,654.93,653.82,653.82,2017-09-13 22:10:33,2017-09-13
"JPY",5.9007,5.717,5.9422,5.9422,5.9316,5.9316,2017-09-13 22:10:33,2017-09-13
"EUR",776.64,752.46,782.1,782.1,782.19,782.19,2017-09-13 22:10:33,2017-09-13
"GBP",862.12,835.27,868.17,869.47,868.48,868.48,2017-09-13 22:15:49,2017-09-13
"HKD",83.48,82.81,83.8,83.8,83.69,83.69,2017-09-13 22:15:49,2017-09-13
"USD",652.31,646.95,654.93,654.93,653.82,653.82,2017-09-13 22:15:49,2017-09-13
"JPY",5.8981,5.7144,5.9395,5.9395,5.9316,5.9316,2017-09-13 22:15:49,2017-09-13
"EUR",776,751.83,781.44,781.44,782.19,782.19,2017-09-13 22:15:49,2017-09-13
"GBP",862.97,836.1,869.03,870.33,868.48,868.48,2017-09-13 22:22:29,2017-09-13
"HKD",83.56,82.89,83.88,83.88,83.69,83.69,2017-09-13 22:22:29,2017-09-13
"USD",652.91,647.55,655.53,655.53,653.82,653.82,2017-09-13 22:22:29,2017-09-13
"JPY",5.9045,5.7206,5.946,5.946,5.9316,5.9316,2017-09-13 22:22:29,2017-09-13
"EUR",776.9,752.71,782.36,782.36,782.19,782.19,2017-09-13 22:22:29,2017-09-13
"GBP",862.9,836.03,868.96,870.26,868.48,868.48,2017-09-13 22:31:57,2017-09-13
"HKD",83.56,82.89,83.88,83.88,83.69,83.69,2017-09-13 22:31:57,2017-09-13
"USD",652.91,647.55,655.53,655.53,653.82,653.82,2017-09-13 22:31:57,2017-09-13
"JPY",5.8991,5.7154,5.9406,5.9406,5.9316,5.9316,2017-09-13 22:31:57,2017-09-13
"EUR",776.51,752.33,781.97,781.97,782.19,782.19,2017-09-13 22:31:57,2017-09-13
"GBP",862.97,836.1,869.03,870.33,868.48,868.48,2017-09-13 22:35:05,2017-09-13
"HKD",83.57,82.9,83.89,83.89,83.69,83.69,2017-09-13 22:35:05,2017-09-13
"USD",653.01,647.65,655.63,655.63,653.82,653.82,2017-09-13 22:35:05,2017-09-13
"JPY",5.898,5.7143,5.9394,5.9394,5.9316,5.9316,2017-09-13 22:35:05,2017-09-13
"EUR",776.37,752.19,781.82,781.82,782.19,782.19,2017-09-13 22:35:05,2017-09-13
"GBP",863.56,836.67,869.62,870.92,868.48,868.48,2017-09-13 22:56:40,2017-09-13
"HKD",83.57,82.9,83.89,83.89,83.69,83.69,2017-09-13 22:56:40,2017-09-13
"USD",653.01,647.65,655.63,655.63,653.82,653.82,2017-09-13 22:56:40,2017-09-13
"JPY",5.9001,5.7164,5.9416,5.9416,5.9316,5.9316,2017-09-13 22:56:40,2017-09-13
"EUR",777.22,753.02,782.68,782.68,782.19,782.19,2017-09-13 22:56:40,2017-09-13
"GBP",862.64,835.78,868.7,870,868.48,868.48,2017-09-13 23:01:05,2017-09-13
"HKD",83.57,82.9,83.89,83.89,83.69,83.69,2017-09-13 23:01:05,2017-09-13
"USD",652.91,647.55,655.53,655.53,653.82,653.82,2017-09-13 23:01:05,2017-09-13
"JPY",5.8966,5.7129,5.938,5.938,5.9316,5.9316,2017-09-13 23:01:05,2017-09-13
"EUR",777.1,752.9,782.56,782.56,782.19,782.19,2017-09-13 23:01:05,2017-09-13
"GBP",862.97,836.1,869.03,870.33,868.48,868.48,2017-09-13 23:11:41,2017-09-13
"HKD",83.56,82.89,83.88,83.88,83.69,83.69,2017-09-13 23:11:41,2017-09-13
"USD",652.91,647.55,655.53,655.53,653.82,653.82,2017-09-13 23:11:41,2017-09-13
"JPY",5.8928,5.7092,5.9341,5.9341,5.9316,5.9316,2017-09-13 23:11:41,2017-09-13
"EUR",776.44,752.26,781.9,781.9,782.19,782.19,2017-09-13 23:11:41,2017-09-13
"GBP",862.33,835.47,868.38,869.68,868.48,868.48,2017-09-13 23:27:38,2017-09-13
"HKD",83.56,82.89,83.88,83.88,83.69,83.69,2017-09-13 23:27:38,2017-09-13
"USD",652.91,647.55,655.53,655.53,653.82,653.82,2017-09-13 23:27:38,2017-09-13
"JPY",5.8928,5.7092,5.9341,5.9341,5.9316,5.9316,2017-09-13 23:27:38,2017-09-13
"EUR",775.41,751.26,780.85,780.85,782.19,782.19,2017-09-13 23:27:38,2017-09-13
"GBP",862.58,835.72,868.64,869.94,868.48,868.48,2017-09-13 23:28:40,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:28:40,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:28:40,2017-09-13
"JPY",5.895,5.7114,5.9364,5.9364,5.9316,5.9316,2017-09-13 23:28:40,2017-09-13
"EUR",776.02,751.86,781.47,781.47,782.19,782.19,2017-09-13 23:28:40,2017-09-13
"GBP",862.58,835.72,868.64,869.94,868.48,868.48,2017-09-13 23:28:48,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:28:48,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:28:48,2017-09-13
"JPY",5.895,5.7114,5.9364,5.9364,5.9316,5.9316,2017-09-13 23:28:48,2017-09-13
"EUR",776.02,751.86,781.47,781.47,782.19,782.19,2017-09-13 23:28:48,2017-09-13
"GBP",862,835.15,868.05,869.35,868.48,868.48,2017-09-13 23:28:52,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:28:52,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:28:52,2017-09-13
"JPY",5.895,5.7114,5.9364,5.9364,5.9316,5.9316,2017-09-13 23:28:52,2017-09-13
"EUR",775.89,751.72,781.33,781.33,782.19,782.19,2017-09-13 23:28:52,2017-09-13
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-13 23:51:53,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:51:53,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:51:53,2017-09-13
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-13 23:51:53,2017-09-13
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-13 23:51:53,2017-09-13
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-13 23:51:54,2017-09-13
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-13 23:51:54,2017-09-13
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-13 23:51:54,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:51:54,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:51:54,2017-09-13
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-13 23:51:54,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:51:54,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:51:54,2017-09-13
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-13 23:51:54,2017-09-13
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-13 23:51:54,2017-09-13
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-13 23:51:54,2017-09-13
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-13 23:51:54,2017-09-13
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-13 23:51:54,2017-09-13
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-13 23:51:54,2017-09-13
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-13 23:51:54,2017-09-13
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 00:00:05,2017-09-14
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 00:00:05,2017-09-14
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 00:00:05,2017-09-14
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 00:00:05,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 00:00:05,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 00:00:05,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 00:00:05,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 00:00:05,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 00:00:05,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 00:00:05,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 00:00:05,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 00:00:05,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 00:00:05,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 00:00:05,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 00:00:05,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 00:00:05,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 00:00:05,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 00:00:05,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 00:00:05,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 00:00:05,2017-09-14
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 05:30:00,2017-09-14
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 05:30:00,2017-09-14
"GBP",862.26,835.4,868.31,869.61,868.48,868.48,2017-09-14 05:30:00,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 05:30:00,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 05:30:00,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 05:30:00,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 05:30:00,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 05:30:00,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 05:30:00,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 05:30:00,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 05:30:00,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 05:30:00,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 05:30:00,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 05:30:00,2017-09-14
"EUR",775.96,751.79,781.4,781.4,782.19,782.19,2017-09-14 05:30:00,2017-09-14
"GBP",861.94,835.09,867.99,869.28,868.48,868.48,2017-09-14 06:53:44,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 06:53:44,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 06:53:44,2017-09-14
"JPY",5.9035,5.7197,5.945,5.945,5.9316,5.9316,2017-09-14 06:53:44,2017-09-14
"EUR",775.83,751.66,781.27,781.27,782.19,782.19,2017-09-14 06:53:44,2017-09-14
"GBP",861.81,834.97,867.86,869.15,868.48,868.48,2017-09-14 07:37:20,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 07:37:20,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 07:37:20,2017-09-14
"JPY",5.9035,5.7197,5.945,5.945,5.9316,5.9316,2017-09-14 07:37:20,2017-09-14
"EUR",775.5,751.34,780.94,780.94,782.19,782.19,2017-09-14 07:37:20,2017-09-14
"GBP",861.74,834.9,867.79,869.08,868.48,868.48,2017-09-14 08:02:17,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 08:02:17,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 08:02:17,2017-09-14
"JPY",5.9035,5.7197,5.945,5.945,5.9316,5.9316,2017-09-14 08:02:17,2017-09-14
"EUR",775.7,751.54,781.14,781.14,782.19,782.19,2017-09-14 08:02:17,2017-09-14
"GBP",861.87,835.03,867.92,869.21,868.48,868.48,2017-09-14 08:32:57,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 08:32:57,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 08:32:57,2017-09-14
"JPY",5.9045,5.7206,5.946,5.946,5.9316,5.9316,2017-09-14 08:32:57,2017-09-14
"EUR",775.57,751.41,781.01,781.01,782.19,782.19,2017-09-14 08:32:57,2017-09-14
"GBP",861.81,834.97,867.86,869.15,868.48,868.48,2017-09-14 08:48:57,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 08:48:57,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 08:48:57,2017-09-14
"JPY",5.8982,5.7145,5.9396,5.9396,5.9316,5.9316,2017-09-14 08:48:57,2017-09-14
"EUR",775.44,751.29,780.88,780.88,782.19,782.19,2017-09-14 08:48:57,2017-09-14
"GBP",861.41,834.58,867.46,868.75,868.48,868.48,2017-09-14 09:10:44,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 09:10:44,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 09:10:44,2017-09-14
"JPY",5.8961,5.7124,5.9375,5.9375,5.9316,5.9316,2017-09-14 09:10:44,2017-09-14
"EUR",774.78,750.65,780.22,780.22,782.19,782.19,2017-09-14 09:10:44,2017-09-14
"GBP",862.14,835.29,868.19,869.49,868.48,868.48,2017-09-14 09:21:48,2017-09-14
"HKD",83.64,82.97,83.96,83.96,83.69,83.69,2017-09-14 09:21:48,2017-09-14
"USD",653.61,648.24,656.23,656.23,653.82,653.82,2017-09-14 09:21:48,2017-09-14
"JPY",5.9023,5.7185,5.9438,5.9438,5.9316,5.9316,2017-09-14 09:21:48,2017-09-14
"EUR",775.45,751.3,780.89,780.89,782.19,782.19,2017-09-14 09:21:48,2017-09-14
"GBP",862.52,835.66,868.58,869.88,868.48,868.48,2017-09-14 09:21:54,2017-09-14
"HKD",83.68,83.01,84,84,83.69,83.69,2017-09-14 09:21:54,2017-09-14
"USD",653.91,648.54,656.53,656.53,653.82,653.82,2017-09-14 09:21:54,2017-09-14
"JPY",5.905,5.7211,5.9465,5.9465,5.9316,5.9316,2017-09-14 09:21:54,2017-09-14
"EUR",775.81,751.64,781.25,781.25,782.19,782.19,2017-09-14 09:21:54,2017-09-14
"GBP",862.92,836.05,868.98,870.28,868.48,868.48,2017-09-14 09:22:01,2017-09-14
"HKD",83.72,83.05,84.04,84.04,83.69,83.69,2017-09-14 09:22:01,2017-09-14
"USD",654.21,648.84,656.83,656.83,653.82,653.82,2017-09-14 09:22:01,2017-09-14
"JPY",5.9072,5.7233,5.9487,5.9487,5.9316,5.9316,2017-09-14 09:22:01,2017-09-14
"EUR",776.09,751.92,781.54,781.54,782.19,782.19,2017-09-14 09:22:01,2017-09-14
"GBP",862.52,835.66,868.58,869.88,868.48,868.48,2017-09-14 09:22:07,2017-09-14
"HKD",83.68,83.01,84,84,83.69,83.69,2017-09-14 09:22:07,2017-09-14
"USD",653.91,648.54,656.53,656.53,653.82,653.82,2017-09-14 09:22:07,2017-09-14
"JPY",5.9044,5.7205,5.9459,5.9459,5.9316,5.9316,2017-09-14 09:22:07,2017-09-14
"EUR",775.81,751.64,781.25,781.25,782.19,782.19,2017-09-14 09:22:07,2017-09-14
"GBP",862.07,835.22,868.12,869.42,868.48,868.48,2017-09-14 09:22:13,2017-09-14
"HKD",83.63,82.96,83.95,83.95,83.69,83.69,2017-09-14 09:22:13,2017-09-14
"USD",653.51,648.14,656.13,656.13,653.82,653.82,2017-09-14 09:22:13,2017-09-14
"JPY",5.9008,5.7171,5.9423,5.9423,5.9316,5.9316,2017-09-14 09:22:13,2017-09-14
"EUR",775.27,751.12,780.71,780.71,782.19,782.19,2017-09-14 09:22:13,2017-09-14
"GBP",861.67,834.83,867.72,869.01,868.48,868.48,2017-09-14 09:22:18,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.69,83.69,2017-09-14 09:22:18,2017-09-14
"USD",653.21,647.85,655.83,655.83,653.82,653.82,2017-09-14 09:22:18,2017-09-14
"JPY",5.8987,5.7149,5.9401,5.9401,5.9316,5.9316,2017-09-14 09:22:18,2017-09-14
"EUR",774.98,750.84,780.42,780.42,782.19,782.19,2017-09-14 09:22:18,2017-09-14
"GBP",861.67,834.83,867.72,869.01,864.71,864.71,2017-09-14 09:26:44,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.79,83.79,2017-09-14 09:26:44,2017-09-14
"USD",653.21,647.85,655.83,655.83,654.65,654.65,2017-09-14 09:26:44,2017-09-14
"JPY",5.8987,5.7149,5.9401,5.9401,5.9238,5.9238,2017-09-14 09:26:44,2017-09-14
"EUR",774.98,750.84,780.42,780.42,778.13,778.13,2017-09-14 09:26:44,2017-09-14
"GBP",861.67,834.83,867.72,869.01,864.71,864.71,2017-09-14 09:26:47,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.79,83.79,2017-09-14 09:26:47,2017-09-14
"USD",653.21,647.85,655.83,655.83,654.65,654.65,2017-09-14 09:26:47,2017-09-14
"JPY",5.8987,5.7149,5.9401,5.9401,5.9238,5.9238,2017-09-14 09:26:47,2017-09-14
"EUR",774.98,750.84,780.42,780.42,778.13,778.13,2017-09-14 09:26:47,2017-09-14
"GBP",861.67,834.83,867.72,869.01,864.71,864.71,2017-09-14 09:26:50,2017-09-14
"HKD",83.59,82.92,83.91,83.91,83.79,83.79,2017-09-14 09:26:50,2017-09-14
"USD",653.21,647.85,655.83,655.83,654.65,654.65,2017-09-14 09:26:50,2017-09-14
"JPY",5.8987,5.7149,5.9401,5.9401,5.9238,5.9238,2017-09-14 09:26:50,2017-09-14
"EUR",774.98,750.84,780.42,780.42,778.13,778.13,2017-09-14 09:26:50,2017-09-14
"GBP",862.33,835.47,868.38,869.68,864.71,864.71,2017-09-14 09:30:23,2017-09-14
"HKD",83.64,82.97,83.96,83.96,83.79,83.79,2017-09-14 09:30:23,2017-09-14
"USD",653.61,648.24,656.23,656.23,654.65,654.65,2017-09-14 09:30:23,2017-09-14
"JPY",5.9017,5.7179,5.9432,5.9432,5.9238,5.9238,2017-09-14 09:30:23,2017-09-14
"EUR",775.45,751.3,780.89,780.89,778.13,778.13,2017-09-14 09:30:23,2017-09-14
"GBP",862.33,835.47,868.38,869.68,864.71,864.71,2017-09-14 09:30:24,2017-09-14
"HKD",83.64,82.97,83.96,83.96,83.79,83.79,2017-09-14 09:30:24,2017-09-14
"USD",653.61,648.24,656.23,656.23,654.65,654.65,2017-09-14 09:30:24,2017-09-14
"JPY",5.9017,5.7179,5.9432,5.9432,5.9238,5.9238,2017-09-14 09:30:24,2017-09-14
"EUR",775.45,751.3,780.89,780.89,778.13,778.13,2017-09-14 09:30:24,2017-09-14
"GBP",862.46,835.6,868.52,869.82,864.71,864.71,2017-09-14 09:34:13,2017-09-14
"HKD",83.67,83,83.99,83.99,83.79,83.79,2017-09-14 09:34:13,2017-09-14
"USD",653.91,648.54,656.53,656.53,654.65,654.65,2017-09-14 09:34:13,2017-09-14
"JPY",5.9028,5.719,5.9443,5.9443,5.9238,5.9238,2017-09-14 09:34:13,2017-09-14
"EUR",775.68,751.52,781.12,781.12,778.13,778.13,2017-09-14 09:34:13,2017-09-14
"GBP",862.46,835.6,868.52,869.82,864.71,864.71,2017-09-14 09:34:38,2017-09-14
"HKD",83.67,83,83.99,83.99,83.79,83.79,2017-09-14 09:34:38,2017-09-14
"USD",653.91,648.54,656.53,656.53,654.65,654.65,2017-09-14 09:34:38,2017-09-14
"JPY",5.9028,5.719,5.9443,5.9443,5.9238,5.9238,2017-09-14 09:34:38,2017-09-14
"EUR",775.68,751.52,781.12,781.12,778.13,778.13,2017-09-14 09:34:38,2017-09-14
"GBP",862.34,835.48,868.39,869.69,864.71,864.71,2017-09-14 09:38:12,2017-09-14
"HKD",83.69,83.02,84.01,84.01,83.79,83.79,2017-09-14 09:38:12,2017-09-14
"USD",654.01,648.64,656.63,656.63,654.65,654.65,2017-09-14 09:38:12,2017-09-14
"JPY",5.9016,5.7178,5.9431,5.9431,5.9238,5.9238,2017-09-14 09:38:12,2017-09-14
"EUR",775.54,751.38,780.98,780.98,778.13,778.13,2017-09-14 09:38:12,2017-09-14
"GBP",862.53,835.67,868.59,869.89,864.71,864.71,2017-09-14 09:42:28,2017-09-14
"HKD",83.69,83.02,84.01,84.01,83.79,83.79,2017-09-14 09:42:28,2017-09-14
"USD",654.01,648.64,656.63,656.63,654.65,654.65,2017-09-14 09:42:28,2017-09-14
"JPY",5.8989,5.7152,5.9404,5.9404,5.9238,5.9238,2017-09-14 09:42:28,2017-09-14
"EUR",775.4,751.25,780.84,780.84,778.13,778.13,2017-09-14 09:42:28,2017-09-14
"GBP",862.86,835.99,868.92,870.22,864.71,864.71,2017-09-14 09:46:08,2017-09-14
"HKD",83.73,83.06,84.05,84.05,83.79,83.79,2017-09-14 09:46:08,2017-09-14
"USD",654.26,648.88,656.88,656.88,654.65,654.65,2017-09-14 09:46:08,2017-09-14
"JPY",5.9012,5.7175,5.9427,5.9427,5.9238,5.9238,2017-09-14 09:46:08,2017-09-14
"EUR",775.9,751.73,781.34,781.34,778.13,778.13,2017-09-14 09:46:08,2017-09-14
"GBP",862.66,835.8,868.72,870.02,864.71,864.71,2017-09-14 09:50:40,2017-09-14
"HKD",83.7,83.03,84.02,84.02,83.79,83.79,2017-09-14 09:50:40,2017-09-14
"USD",654.06,648.69,656.68,656.68,654.65,654.65,2017-09-14 09:50:40,2017-09-14
"JPY",5.901,5.7173,5.9425,5.9425,5.9238,5.9238,2017-09-14 09:50:40,2017-09-14
"EUR",775.66,751.5,781.1,781.1,778.13,778.13,2017-09-14 09:50:40,2017-09-14
"GBP",862.46,835.6,868.52,869.82,864.71,864.71,2017-09-14 09:53:29,2017-09-14
"HKD",83.69,83.02,84.01,84.01,83.79,83.79,2017-09-14 09:53:29,2017-09-14
"USD",653.96,648.59,656.58,656.58,654.65,654.65,2017-09-14 09:53:29,2017-09-14
"JPY",5.899,5.7153,5.9405,5.9405,5.9238,5.9238,2017-09-14 09:53:29,2017-09-14
"EUR",775.54,751.38,780.98,780.98,778.13,778.13,2017-09-14 09:53:29,2017-09-14
"GBP",862.52,835.66,868.58,869.88,864.71,864.71,2017-09-14 10:00:48,2017-09-14
"HKD",83.69,83.02,84.01,84.01,83.79,83.79,2017-09-14 10:00:48,2017-09-14
"USD",653.96,648.59,656.58,656.58,654.65,654.65,2017-09-14 10:00:48,2017-09-14
"JPY",5.9006,5.7169,5.9421,5.9421,5.9238,5.9238,2017-09-14 10:00:48,2017-09-14
"EUR",775.54,751.38,780.98,780.98,778.13,778.13,2017-09-14 10:00:48,2017-09-14
"GBP",862.52,835.66,868.58,869.88,864.71,864.71,2017-09-14 10:00:52,2017-09-14
"HKD",83.69,83.02,84.01,84.01,83.79,83.79,2017-09-14 10:00:52,2017-09-14
"USD",653.96,648.59,656.58,656.58,654.65,654.65,2017-09-14 10:00:52,2017-09-14
"JPY",5.9006,5.7169,5.9421,5.9421,5.9238,5.9238,2017-09-14 10:00:52,2017-09-14
"EUR",775.54,751.38,780.98,780.98,778.13,778.13,2017-09-14 10:00:52,2017-09-14
"GBP",862.46,835.6,868.52,869.82,864.71,864.71,2017-09-14 10:03:37,2017-09-14
"HKD",83.68,83.01,84,84,83.79,83.79,2017-09-14 10:03:37,2017-09-14
"USD",653.91,648.54,656.53,656.53,654.65,654.65,2017-09-14 10:03:37,2017-09-14
"JPY",5.9018,5.718,5.9433,5.9433,5.9238,5.9238,2017-09-14 10:03:37,2017-09-14
"EUR",775.61,751.45,781.05,781.05,778.13,778.13,2017-09-14 10:03:37,2017-09-14
"GBP",862.46,835.6,868.52,869.82,864.71,864.71,2017-09-14 10:03:38,2017-09-14
"HKD",83.68,83.01,84,84,83.79,83.79,2017-09-14 10:03:38,2017-09-14
"USD",653.91,648.54,656.53,656.53,654.65,654.65,2017-09-14 10:03:38,2017-09-14
"JPY",5.9018,5.718,5.9433,5.9433,5.9238,5.9238,2017-09-14 10:03:38,2017-09-14
"EUR",775.61,751.45,781.05,781.05,778.13,778.13,2017-09-14 10:03:38,2017-09-14
"GBP",862.4,835.54,868.45,869.75,864.71,864.71,2017-09-14 10:04:19,2017-09-14
"HKD",83.68,83.01,84,84,83.79,83.79,2017-09-14 10:04:19,2017-09-14
"USD",653.91,648.54,656.53,656.53,654.65,654.65,2017-09-14 10:04:19,2017-09-14
"JPY",5.9012,5.7175,5.9427,5.9427,5.9238,5.9238,2017-09-14 10:04:19,2017-09-14
"EUR",775.55,751.39,780.99,780.99,778.13,778.13,2017-09-14 10:04:19,2017-09-14
"GBP",862.4,835.54,868.45,869.75,864.71,864.71,2017-09-14 10:04:54,2017-09-14
"HKD",83.68,83.01,84,84,83.79,83.79,2017-09-14 10:04:54,2017-09-14
"USD",653.91,648.54,656.53,656.53,654.65,654.65,2017-09-14 10:04:54,2017-09-14
